"dataset","model","prompt_type","num_samples","gen_success_rate","ref_success_rate","mean_gen_num_lines_of_code","mean_gen_num_providers","mean_gen_num_resources","mean_gen_num_outputs","mean_gen_num_variables","mean_gen_num_modules","mean_gen_num_data","mean_gen_num_blocks","mean_gen_num_locals","mean_gen_num_terraform","mean_gen_numImplicitDependentEach_avg","mean_gen_numExplicitResourceDependency_sum","mean_gen_numImplicitDependentResources_sum","mean_gen_avgMccabeCC","mean_gen_maxMccabeCC","mean_gen_sumMccabeCC","mean_gen_numComparisonOperators_sum","mean_gen_numConditions_sum","mean_gen_numLoops_sum","mean_gen_maxDepthNestedBlocks","mean_gen_numDynamicBlocks_sum","mean_gen_numNestedBlocks_sum","mean_gen_loc_sum","mean_gen_containDescriptionField_sum","mean_gen_numStringValues_sum","mean_gen_minAttrsTextEntropy","mean_gen_maxAttrsTextEntropy","mean_gen_avgAttrsTextEntropy","mean_gen_textEntropyMeasure_avg","mean_gen_numDeprecatedFunctions_sum","mean_gen_numDebuggingFunctions_sum","mean_gen_numWildCardSuffixString_sum","mean_gen_numEmptyString_sum","mean_gen_numStarString_sum","mean_gen_numTokens_sum","mean_gen_numAttrs_sum","mean_gen_numVars_sum","mean_gen_numReferences_sum","mean_gen_numFunctionCall_sum","mean_gen_numLiteralExpression_sum","mean_gen_numMetaArg_sum","mean_gen_numTemplateExpression_sum","mean_gen_numHereDocs_sum","mean_gen_numObjects_sum","mean_gen_numTuples_sum","mean_gen_numLogiOpers_sum","mean_gen_numMathOperations_sum","mean_gen_numIndexAccess_sum","mean_gen_numSplatExpressions_sum","mean_gen_numLookUpFunctionCall_sum","mean_gen_numParams_sum","mean_ref_num_lines_of_code","mean_ref_num_providers","mean_ref_num_resources","mean_ref_num_outputs","mean_ref_num_variables","mean_ref_num_modules","mean_ref_num_data","mean_ref_num_blocks","mean_ref_num_locals","mean_ref_num_terraform","mean_ref_numImplicitDependentEach_avg","mean_ref_numExplicitResourceDependency_sum","mean_ref_numImplicitDependentResources_sum","mean_ref_avgMccabeCC","mean_ref_maxMccabeCC","mean_ref_sumMccabeCC","mean_ref_numComparisonOperators_sum","mean_ref_numConditions_sum","mean_ref_numLoops_sum","mean_ref_maxDepthNestedBlocks","mean_ref_numDynamicBlocks_sum","mean_ref_numNestedBlocks_sum","mean_ref_loc_sum","mean_ref_containDescriptionField_sum","mean_ref_numStringValues_sum","mean_ref_minAttrsTextEntropy","mean_ref_maxAttrsTextEntropy","mean_ref_avgAttrsTextEntropy","mean_ref_textEntropyMeasure_avg","mean_ref_numDeprecatedFunctions_sum","mean_ref_numDebuggingFunctions_sum","mean_ref_numWildCardSuffixString_sum","mean_ref_numEmptyString_sum","mean_ref_numStarString_sum","mean_ref_numTokens_sum","mean_ref_numAttrs_sum","mean_ref_numVars_sum","mean_ref_numReferences_sum","mean_ref_numFunctionCall_sum","mean_ref_numLiteralExpression_sum","mean_ref_numMetaArg_sum","mean_ref_numTemplateExpression_sum","mean_ref_numHereDocs_sum","mean_ref_numObjects_sum","mean_ref_numTuples_sum","mean_ref_numLogiOpers_sum","mean_ref_numMathOperations_sum","mean_ref_numIndexAccess_sum","mean_ref_numSplatExpressions_sum","mean_ref_numLookUpFunctionCall_sum","mean_ref_numParams_sum"
"iac_eval","phi-4","zero-shot","458","1.0","1.0","34.873362","0.757642","3.401747","0.124454","0.028384","0.010917","0.082969","4.417031","0.004367","0.004367","0.000392","0.0","3.971722","0.996256","1.010283","19.982005","0.012853","0.012853","0.002571","5.413882","0.005141","2.329049","41.059126","0.385604","14.215938","3.047249","4.477661","3.786403","4.495766","0.002571","0.0","0.002571","0.064267","0.059126","126.547558","19.966581","7.041131","8.717224","0.339332","17.62982","0.272494","0.200514","0.059126","1.580977","1.835476","0.002571","0.002571","0.071979","0.017995","0.005141","0.362468","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","qwen3-235b","cot","458","1.0","1.0","58.932314","0.264192","4.598253","0.334061","0.227074","0.004367","0.222707","5.694323","0.008734","0.034934","0.00307","0.0","5.638158","0.995608","1.008772","27.701754","0.008772","0.006579","0.004386","6.594298","0.006579","3.745614","59.190789","0.868421","19.45614","2.994561","4.606184","3.847609","4.6455","0.046053","0.0","0.0","0.039474","0.111842","182.412281","27.690789","12.309211","12.855263","0.743421","25.530702","0.407895","0.517544","0.063596","3.326754","2.730263","0.002193","0.067982","0.192982","0.096491","0.0","0.945175","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","qwen3-235b","few-shot","458","1.0","1.0","45.008734","0.048035","4.445415","0.026201","0.017467","0.00655","0.141921","4.687773","0.002183","0.0","0.0","0.0","5.151648","0.997304","1.004396","21.314286","0.008791","0.008791","0.0","5.158242","0.004396","2.593407","45.305495","0.367033","14.973626","3.035451","4.551758","3.789596","4.569205","0.002198","0.0","0.002198","0.026374","0.131868","147.287912","21.305495","9.876923","11.276923","0.679121","19.712088","0.292308","0.934066","0.048352","2.597802","2.061538","0.0","0.050549","0.07033","0.087912","0.002198","0.931868","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","qwen3-235b","zero-shot","458","1.0","1.0","50.325328","0.233624","4.264192","0.045852","0.058952","0.008734","0.168122","4.799127","0.002183","0.017467","0.0","0.0","4.686404","0.997717","1.002193","23.888158","0.0","0.0","0.002193","5.839912","0.0","2.982456","50.546053","0.517544","17.195175","3.037083","4.514781","3.820988","4.571397","0.019737","0.0","0.004386","0.024123","0.096491","156.708333","23.885965","10.627193","10.633772","0.774123","22.223684","0.383772","0.368421","0.046053","3.192982","2.278509","0.0","0.072368","0.135965","0.131579","0.0","1.046053","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval_paraphrased","claude-4.5-sonnet","cot","451","1.0","1.0","150.501109","0.895787","8.155211","4.40133","1.882483","0.002217","0.643016","16.844789","0.013304","0.851441","0.000279","0.0","15.594235","0.992672","1.068736","66.523282","0.075388","0.159645","0.011086","11.288248","0.013304","8.088692","150.501109","7.279379","47.181818","2.492395","4.742506","3.90954","4.538096","0.124169","0.0","0.042129","0.090909","0.24612","480.920177","66.35255","40.700665","40.5898","1.407982","58.068736","1.006652","3.24612","0.159645","8.733925","5.241685","0.0","0.239468","0.780488","0.144124","0.002217","1.634146","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","claude-4.5-sonnet","few-shot","451","1.0","1.0","62.330377","0.068736","5.538803","0.452328","0.053215","0.006652","0.334812","6.470067","0.002217","0.011086","0.000317","0.0","7.412417","0.997246","1.004435","29.015521","0.002217","0.002217","0.004435","5.97561","0.0","3.501109","62.330377","1.004435","19.924612","2.990754","4.562084","3.815436","4.565157","0.017738","0.0","0.015521","0.0","0.13082","201.141907","29.008869","14.137472","16.915743","0.600887","25.991131","0.323725","1.0","0.08204","3.563193","2.771619","0.0","0.035477","0.421286","0.019956","0.0","0.614191","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","claude-4.5-sonnet","zero-shot","451","1.0","1.0","107.75388","0.871397","7.068736","2.002217","0.474501","0.004435","0.421286","11.685144","0.004435","0.838137","0.000368","0.0","11.381375","0.991115","1.019956","46.906874","0.02439","0.031042","0.008869","9.716186","0.0","6.317073","107.75388","3.124169","34.033259","2.637317","4.633659","3.881606","4.514447","0.055432","0.002217","0.022173","0.017738","0.195122","334.279379","46.866962","26.004435","26.758315","0.977827","42.115299","0.523282","1.496674","0.104213","6.840355","4.070953","0.002217","0.137472","0.365854","0.075388","0.0","1.046563","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","gemini-3-flash","cot","451","1.0","1.0","60.518847","0.968958","5.062084","0.882483","0.084257","0.006652","0.203991","7.45898","0.013304","0.237251","0.002575","0.0","6.763393","0.994335","1.008929","27.520089","0.004464","0.006696","0.002232","6.879464","0.008929","3.450893","60.924107","0.962054","19.763393","2.91558","4.652589","3.872751","4.620907","0.020089","0.0","0.004464","0.040179","0.133929","189.915179","27.511161","13.160714","14.745536","0.580357","24.435268","0.321429","0.379464","0.082589","3.165179","2.580357","0.0","0.020089","0.116071","0.035714","0.0","0.607143","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","gemini-3-flash","few-shot","451","1.0","1.0","39.878049","0.13082","4.046563","0.08204","0.028825","0.006652","0.113082","4.414634","0.004435","0.002217","0.000249","0.0","4.145414","0.997556","1.0","19.14094","0.0","0.0","0.0","5.420582","0.0","2.440716","40.234899","0.389262","13.744966","3.046711","4.546353","3.83026","4.592473","0.011186","0.0","0.002237","0.06264","0.0783","124.239374","19.14094","7.740492","8.930649","0.418345","17.270694","0.210291","0.306488","0.0783","1.736018","1.684564","0.0","0.01566","0.053691","0.022371","0.0","0.434004","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","gemini-3-flash","zero-shot","451","1.0","1.0","56.084257","0.900222","4.696231","0.399113","0.079823","0.006652","0.192905","6.674058","0.008869","0.390244","0.0","0.0","5.722595","0.993873","1.002237","25.134228","0.002237","0.002237","0.0","7.0","0.008949","3.655481","56.58613","0.651007","18.847875","2.929485","4.618389","3.863437","4.615168","0.013423","0.0","0.004474","0.029083","0.123043","174.176734","25.131991","11.939597","12.615213","0.568233","23.089485","0.284116","0.344519","0.049217","3.006711","2.378076","0.0","0.017897","0.080537","0.042506","0.0","0.58613","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","gemma-3-27b","cot","451","1.0","1.0","48.407982","0.432373","3.660754","0.192905","0.51663","0.004435","0.137472","5.4102","0.008869","0.456763","0.001025","0.0","3.635747","0.993247","1.004525","21.463801","0.004525","0.002262","0.004525","5.857466","0.0","2.735294","49.393665","1.020362","16.830317","2.962014","4.592941","3.861806","4.601407","0.056561","0.0","0.006787","0.187783","0.11086","146.201357","21.457014","10.479638","8.642534","0.484163","20.300905","0.124434","0.269231","0.052036","3.042986","2.312217","0.0","0.006787","0.020362","0.002262","0.0","0.493213","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","gemma-3-27b","few-shot","451","1.0","1.0","28.800443","0.015521","2.964523","0.028825","0.033259","0.002217","0.086475","3.137472","0.004435","0.002217","0.0","0.0","2.395089","0.989821","1.002232","13.729911","0.002232","0.002232","0.0","3.948661","0.0","1.676339","28.993304","0.314732","10.892857","2.996897","4.454799","3.768414","4.604423","0.004464","0.0","0.004464","0.131696","0.071429","88.964286","13.727679","5.029018","5.203125","0.263393","13.299107","0.0625","0.337054","0.029018","1.439732","1.419643","0.0","0.006696","0.020089","0.002232","0.0","0.272321","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","gemma-3-27b","zero-shot","451","1.0","1.0","38.450111","0.279379","3.161863","0.117517","0.086475","0.006652","0.126386","4.050998","0.004435","0.266075","0.0","0.0","2.731982","0.984676","1.002252","17.40991","0.002252","0.002252","0.0","5.412162","0.0","2.398649","39.056306","0.427928","14.207207","2.955676","4.52705","3.806246","4.60355","0.006757","0.0","0.006757","0.15991","0.078829","113.876126","17.407658","7.058559","6.195946","0.301802","17.02027","0.146396","0.211712","0.045045","2.272523","1.86036","0.0","0.015766","0.022523","0.0","0.0","0.304054","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","glm-4.7","cot","451","1.0","1.0","73.239468","0.871397","5.385809","0.543237","0.474501","0.006652","0.467849","8.45898","0.013304","0.696231","0.001061","0.0","7.013363","0.994324","1.011136","32.5902","0.011136","0.011136","0.011136","8.126949","0.004454","4.351893","73.565702","1.521158","22.302895","2.831069","4.642361","3.866738","4.486447","0.053452","0.0","0.004454","0.017817","0.120267","226.158129","32.567929","16.69265","17.383073","0.743875","28.363029","0.52784","0.623608","0.100223","4.452116","2.755011","0.0","0.093541","0.23608","0.155902","0.0","1.037862","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","glm-4.7","few-shot","451","1.0","1.0","37.760532","0.064302","4.303769","0.015521","0.044346","0.006652","0.16408","4.605322","0.002217","0.004435","0.0","0.0","4.579065","0.996837","1.0","18.075724","0.0","0.0","0.0","3.924276","0.0","2.11804","37.928731","0.35412","12.113586","3.028486","4.500668","3.775147","4.539426","0.013363","0.002227","0.0","0.002227","0.033408","122.616927","18.075724","7.844098","10.040089","0.434298","15.461024","0.195991","0.5902","0.062361","1.612472","1.5902","0.0","0.002227","0.042316","0.040089","0.0","0.516704","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","glm-4.7","zero-shot","451","1.0","1.0","63.43459","0.689579","5.166297","0.155211","0.354767","0.006652","0.368071","7.108647","0.006652","0.361419","0.000687","0.0","6.243848","0.993172","1.006711","29.0783","0.004474","0.004474","0.008949","6.805369","0.0","3.939597","64.002237","0.986577","19.63311","2.817315","4.557405","3.810817","4.518623","0.055928","0.0","0.002237","0.011186","0.096197","197.85906","29.064877","14.004474","15.087248","0.680089","25.163311","0.503356","0.501119","0.098434","3.684564","2.536913","0.0","0.071588","0.212528","0.138702","0.0","0.939597","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","grok-4.1-fast","cot","451","1.0","1.0","109.427938","0.960089","7.922395","2.066519","0.421286","0.017738","0.407982","12.631929","0.011086","0.824834","0.00051","0.0","12.546875","0.991915","1.020089","48.0625","0.029018","0.022321","0.011161","9.837054","0.002232","6.410714","110.160714","2.308036","33.564732","2.665804","4.711875","3.88614","4.554033","0.035714","0.002232","0.002232","0.078125","0.165179","345.850446","48.029018","26.765625","28.582589","1.060268","41.828125","0.828125","1.345982","0.095982","6.997768","4.303571","0.002232","0.147321","0.243304","0.060268","0.0","1.178571","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","grok-4.1-fast","few-shot","451","1.0","1.0","54.760532","0.066519","5.514412","0.095344","0.019956","0.011086","0.206208","5.91796","0.002217","0.002217","0.0","0.0","7.8","0.997216","1.002222","25.097778","0.002222","0.002222","0.0","6.193333","0.0","3.522222","54.882222","0.224444","17.848889","2.994067","4.617422","3.809515","4.595173","0.004444","0.0","0.0","0.08","0.153333","190.262222","25.095556","13.228889","16.84","0.593333","23.18","0.322222","2.566667","0.073333","2.866667","2.657778","0.0","0.046667","0.044444","0.02","0.0","0.642222","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","grok-4.1-fast","zero-shot","451","1.0","1.0","87.849224","0.882483","6.855876","0.866962","0.179601","0.011086","0.257206","9.713969","0.002217","0.658537","0.001107","0.0","9.606264","0.994079","1.008949","38.610738","0.0","0.006711","0.011186","8.33557","0.0","5.266219","88.635347","0.89038","27.814318","2.827136","4.661812","3.873176","4.557863","0.03132","0.0","0.0","0.096197","0.183445","273.223714","38.592841","20.308725","20.966443","0.926174","34.577181","0.635347","0.791946","0.098434","5.899329","3.872483","0.0","0.105145","0.12528","0.049217","0.0","1.04698","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","kimi-k2.5","cot","451","1.0","1.0","145.385809","0.83592","8.219512","2.884701","1.713969","0.008869","0.949002","15.4102","0.044346","0.75388","0.000566","0.0","14.146993","0.982727","1.091314","64.249443","0.164811","0.224944","0.035635","12.701559","0.013363","9.13363","146.033408","5.592428","45.701559","2.285011","4.73608","3.817534","4.529816","0.182628","0.0","0.022272","0.120267","0.316258","467.057906","63.988864","38.155902","38.639198","1.563474","57.501114","1.585746","3.180401","0.144766","8.104677","5.507795","0.011136","0.407572","0.824053","0.247216","0.0","1.979955","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","kimi-k2.5","few-shot","451","1.0","1.0","61.654102","0.053215","5.421286","0.115299","0.101996","0.006652","0.330377","6.04878","0.013304","0.006652","0.000922","0.0","7.250554","0.992122","1.006652","27.831486","0.0","0.0","0.011086","6.911308","0.004435","4.115299","61.654102","0.631929","20.217295","2.907738","4.535233","3.773799","4.552151","0.031042","0.0","0.008869","0.013304","0.195122","198.949002","27.820399","13.891353","16.527716","0.698448","25.782705","0.514412","1.527716","0.079823","3.046563","2.840355","0.0","0.093126","0.197339","0.055432","0.0","0.747228","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","kimi-k2.5","zero-shot","451","1.0","1.0","113.487805","0.574279","7.332594","1.203991","0.713969","0.006652","0.678492","10.971175","0.035477","0.425721","0.000531","0.0","10.645233","0.983539","1.028825","50.487805","0.070953","0.101996","0.017738","9.558758","0.002217","8.24612","113.487805","2.414634","37.099778","2.600554","4.61561","3.778401","4.521282","0.110865","0.0","0.015521","0.079823","0.279379","351.878049","50.368071","25.700665","27.317073","1.141907","46.259424","1.219512","1.758315","0.13969","6.190687","4.452328","0.004435","0.27051","0.507761","0.159645","0.0","1.297118","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
"iac_eval_paraphrased","ministral-8b","cot","451","1.0","1.0","95.055432","0.997783","7.008869","0.937916","0.119734","0.006652","0.217295","10.157428","0.008869","0.86031","0.003467","0.0","9.665914","0.994491","1.011287","40.975169","0.002257","0.002257","0.013544","9.221219","0.011287","6.191874","96.772009","1.361174","31.582393","2.814447","4.766682","3.921378","4.57632","0.015801","0.002257","0.0","0.051919","0.419865","293.259594","40.959368","21.173815","21.216704","1.036117","39.004515","0.663657","0.873589","0.10158","5.934537","4.218962","0.0","0.076749","0.146727","0.10158","0.0","1.142212","49.931264","0.7051","4.609756","0.097561","0.008869","0.104213","0.567627","6.62306","0.013304","0.51663","0.0","0.0","4.871397","0.996628","1.0","23.383592","0.0","0.0","0.0","5.980044","0.0","3.700665","49.931264","0.241685","16.467849","2.97969","4.435831","3.776149","4.488057","0.0","0.0","0.0","0.02439","0.062084","154.78714","23.383592","8.503326","12.691796","0.228381","19.762749","0.243902","0.166297","0.073171","1.241685","1.904656","0.0","0.013304","0.303769","0.0","0.0","0.237251"
